GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36103147501,36103147501,"Census Tract 1475.01, Suffolk County, New York",2455,132,2022,153,433,134
1400000US36103147502,36103147502,"Census Tract 1475.02, Suffolk County, New York",1893,76,1893,76,0,16
1400000US36103147503,36103147503,"Census Tract 1475.03, Suffolk County, New York",475,44,426,49,49,38
1400000US36103147601,36103147601,"Census Tract 1476.01, Suffolk County, New York",800,37,740,47,60,41
1400000US36103147602,36103147602,"Census Tract 1476.02, Suffolk County, New York",2111,104,1748,125,363,99
1400000US36103147701,36103147701,"Census Tract 1477.01, Suffolk County, New York",1126,73,870,89,256,84
1400000US36103147702,36103147702,"Census Tract 1477.02, Suffolk County, New York",1656,108,1380,132,276,79
1400000US36103147802,36103147802,"Census Tract 1478.02, Suffolk County, New York",1399,48,1038,73,361,79
1400000US36103147803,36103147803,"Census Tract 1478.03, Suffolk County, New York",1263,73,706,67,557,71
1400000US36103147804,36103147804,"Census Tract 1478.04, Suffolk County, New York",1870,28,1830,40,40,31
1400000US36103147901,36103147901,"Census Tract 1479.01, Suffolk County, New York",1725,90,894,106,831,110
1400000US36103147902,36103147902,"Census Tract 1479.02, Suffolk County, New York",1340,54,1288,63,52,34
1400000US36103158001,36103158001,"Census Tract 1580.01, Suffolk County, New York",1507,85,1344,98,163,69
1400000US36103158002,36103158002,"Census Tract 1580.02, Suffolk County, New York",2155,113,1957,128,198,99
1400000US36103158006,36103158006,"Census Tract 1580.06, Suffolk County, New York",2378,112,2210,147,168,96
1400000US36103158007,36103158007,"Census Tract 1580.07, Suffolk County, New York",31,21,28,21,3,4
1400000US36103158009,36103158009,"Census Tract 1580.09, Suffolk County, New York",880,35,815,39,65,31
1400000US36103158010,36103158010,"Census Tract 1580.10, Suffolk County, New York",1166,36,1132,44,34,30
1400000US36103158011,36103158011,"Census Tract 1580.11, Suffolk County, New York",1789,68,1653,99,136,69
1400000US36103158102,36103158102,"Census Tract 1581.02, Suffolk County, New York",1698,75,1345,104,353,100
1400000US36103158103,36103158103,"Census Tract 1581.03, Suffolk County, New York",1282,73,1013,116,269,110
1400000US36103158104,36103158104,"Census Tract 1581.04, Suffolk County, New York",1729,67,1608,94,121,71
1400000US36103158107,36103158107,"Census Tract 1581.07, Suffolk County, New York",1433,85,1271,91,162,77
1400000US36103158108,36103158108,"Census Tract 1581.08, Suffolk County, New York",915,58,717,55,198,59
1400000US36103158110,36103158110,"Census Tract 1581.10, Suffolk County, New York",1048,60,964,91,84,62
1400000US36103158111,36103158111,"Census Tract 1581.11, Suffolk County, New York",995,28,890,56,105,53
1400000US36103158112,36103158112,"Census Tract 1581.12, Suffolk County, New York",1217,85,948,108,269,107
1400000US36103158114,36103158114,"Census Tract 1581.14, Suffolk County, New York",1172,61,873,73,299,72
1400000US36103158115,36103158115,"Census Tract 1581.15, Suffolk County, New York",2233,78,1597,137,636,156
1400000US36103158116,36103158116,"Census Tract 1581.16, Suffolk County, New York",690,47,651,51,39,27
1400000US36103158202,36103158202,"Census Tract 1582.02, Suffolk County, New York",2718,137,2032,211,686,182
1400000US36103158203,36103158203,"Census Tract 1582.03, Suffolk County, New York",510,43,453,39,57,35
1400000US36103158205,36103158205,"Census Tract 1582.05, Suffolk County, New York",625,38,575,46,50,31
1400000US36103158206,36103158206,"Census Tract 1582.06, Suffolk County, New York",1422,96,905,99,517,92
1400000US36103158207,36103158207,"Census Tract 1582.07, Suffolk County, New York",1855,89,1390,132,465,100
1400000US36103158304,36103158304,"Census Tract 1583.04, Suffolk County, New York",2402,68,2231,127,171,118
1400000US36103158306,36103158306,"Census Tract 1583.06, Suffolk County, New York",2177,40,2046,125,131,121
1400000US36103158308,36103158308,"Census Tract 1583.08, Suffolk County, New York",2548,93,2185,164,363,139
1400000US36103158309,36103158309,"Census Tract 1583.09, Suffolk County, New York",1688,84,968,102,720,117
1400000US36103158310,36103158310,"Census Tract 1583.10, Suffolk County, New York",1720,85,1530,84,190,63
1400000US36103158315,36103158315,"Census Tract 1583.15, Suffolk County, New York",1626,62,1530,81,96,58
1400000US36103158317,36103158317,"Census Tract 1583.17, Suffolk County, New York",2088,127,1891,167,197,125
1400000US36103158318,36103158318,"Census Tract 1583.18, Suffolk County, New York",1456,87,1296,99,160,77
1400000US36103158319,36103158319,"Census Tract 1583.19, Suffolk County, New York",1151,85,1035,97,116,82
1400000US36103158320,36103158320,"Census Tract 1583.20, Suffolk County, New York",2298,122,1834,217,464,191
1400000US36103158321,36103158321,"Census Tract 1583.21, Suffolk County, New York",3587,198,1465,179,2122,223
1400000US36103158322,36103158322,"Census Tract 1583.22, Suffolk County, New York",792,35,757,40,35,20
1400000US36103158323,36103158323,"Census Tract 1583.23, Suffolk County, New York",2144,127,1999,140,145,73
1400000US36103158401,36103158401,"Census Tract 1584.01, Suffolk County, New York",441,35,394,38,47,29
1400000US36103158402,36103158402,"Census Tract 1584.02, Suffolk County, New York",1397,65,1356,69,41,34
1400000US36103158403,36103158403,"Census Tract 1584.03, Suffolk County, New York",812,57,667,58,145,56
1400000US36103158405,36103158405,"Census Tract 1584.05, Suffolk County, New York",1562,81,1422,99,140,77
1400000US36103158407,36103158407,"Census Tract 1584.07, Suffolk County, New York",1959,158,1629,162,330,126
1400000US36103158408,36103158408,"Census Tract 1584.08, Suffolk County, New York",1451,85,1110,126,341,142
1400000US36103158409,36103158409,"Census Tract 1584.09, Suffolk County, New York",1526,112,1191,115,335,105
1400000US36103158410,36103158410,"Census Tract 1584.10, Suffolk County, New York",1955,164,1815,181,140,77
1400000US36103158502,36103158502,"Census Tract 1585.02, Suffolk County, New York",1626,69,693,85,933,93
1400000US36103158505,36103158505,"Census Tract 1585.05, Suffolk County, New York",1455,68,1107,92,348,73
1400000US36103158506,36103158506,"Census Tract 1585.06, Suffolk County, New York",879,42,743,66,136,57
1400000US36103158507,36103158507,"Census Tract 1585.07, Suffolk County, New York",1122,81,999,91,123,65
1400000US36103158508,36103158508,"Census Tract 1585.08, Suffolk County, New York",1838,63,1717,117,121,93
1400000US36103158509,36103158509,"Census Tract 1585.09, Suffolk County, New York",1538,121,1021,107,517,127
1400000US36103158510,36103158510,"Census Tract 1585.10, Suffolk County, New York",2192,103,1920,125,272,117
1400000US36103158511,36103158511,"Census Tract 1585.11, Suffolk County, New York",1938,79,1652,134,286,124
1400000US36103158512,36103158512,"Census Tract 1585.12, Suffolk County, New York",1122,17,1066,52,56,49
1400000US36103158604,36103158604,"Census Tract 1586.04, Suffolk County, New York",1481,74,1394,78,87,51
1400000US36103158605,36103158605,"Census Tract 1586.05, Suffolk County, New York",1530,73,1316,118,214,111
1400000US36103158606,36103158606,"Census Tract 1586.06, Suffolk County, New York",1495,53,1235,92,260,89
1400000US36103158607,36103158607,"Census Tract 1586.07, Suffolk County, New York",1197,79,887,100,310,100
1400000US36103158608,36103158608,"Census Tract 1586.08, Suffolk County, New York",1187,76,823,102,364,112
1400000US36103158609,36103158609,"Census Tract 1586.09, Suffolk County, New York",1418,79,1205,104,213,82
1400000US36103158704,36103158704,"Census Tract 1587.04, Suffolk County, New York",3550,235,2385,264,1165,240
1400000US36103158705,36103158705,"Census Tract 1587.05, Suffolk County, New York",1045,89,788,113,257,93
1400000US36103158707,36103158707,"Census Tract 1587.07, Suffolk County, New York",593,27,514,41,79,43
1400000US36103158708,36103158708,"Census Tract 1587.08, Suffolk County, New York",1647,71,1003,133,644,129
1400000US36103158709,36103158709,"Census Tract 1587.09, Suffolk County, New York",886,45,744,66,142,53
1400000US36103158710,36103158710,"Census Tract 1587.10, Suffolk County, New York",1178,101,922,91,256,99
1400000US36103158711,36103158711,"Census Tract 1587.11, Suffolk County, New York",2277,114,1581,168,696,163
1400000US36103158712,36103158712,"Census Tract 1587.12, Suffolk County, New York",2136,153,1850,175,286,169
1400000US36103158802,36103158802,"Census Tract 1588.02, Suffolk County, New York",1569,61,1322,109,247,101
1400000US36103158803,36103158803,"Census Tract 1588.03, Suffolk County, New York",2240,49,1797,119,443,127
1400000US36103158804,36103158804,"Census Tract 1588.04, Suffolk County, New York",2320,132,2043,171,277,154
1400000US36103158900,36103158900,"Census Tract 1589, Suffolk County, New York",2835,212,1386,205,1449,174
1400000US36103159000,36103159000,"Census Tract 1590, Suffolk County, New York",1877,164,1137,168,740,154
1400000US36103159102,36103159102,"Census Tract 1591.02, Suffolk County, New York",2715,92,1107,189,1608,190
1400000US36103159103,36103159103,"Census Tract 1591.03, Suffolk County, New York",1636,108,1076,175,560,156
1400000US36103159105,36103159105,"Census Tract 1591.05, Suffolk County, New York",2595,81,1419,163,1176,171
1400000US36103159106,36103159106,"Census Tract 1591.06, Suffolk County, New York",1993,86,1096,119,897,132
1400000US36103159107,36103159107,"Census Tract 1591.07, Suffolk County, New York",1112,70,1067,68,45,32
1400000US36103159108,36103159108,"Census Tract 1591.08, Suffolk County, New York",2230,103,2019,135,211,96
1400000US36103159201,36103159201,"Census Tract 1592.01, Suffolk County, New York",1013,79,844,101,169,93
1400000US36103159203,36103159203,"Census Tract 1592.03, Suffolk County, New York",2120,76,1797,161,323,159
1400000US36103159204,36103159204,"Census Tract 1592.04, Suffolk County, New York",1414,86,1119,113,295,108
1400000US36103159300,36103159300,"Census Tract 1593, Suffolk County, New York",882,62,762,69,120,39
1400000US36103159404,36103159404,"Census Tract 1594.04, Suffolk County, New York",2473,166,1227,199,1246,219
1400000US36103159406,36103159406,"Census Tract 1594.06, Suffolk County, New York",1487,91,878,120,609,122
1400000US36103159407,36103159407,"Census Tract 1594.07, Suffolk County, New York",1994,65,1653,121,341,123
1400000US36103159408,36103159408,"Census Tract 1594.08, Suffolk County, New York",1209,74,1035,88,174,85
1400000US36103159410,36103159410,"Census Tract 1594.10, Suffolk County, New York",2442,125,2238,144,204,91
1400000US36103159411,36103159411,"Census Tract 1594.11, Suffolk County, New York",1011,21,923,55,88,51
1400000US36103159412,36103159412,"Census Tract 1594.12, Suffolk County, New York",3053,154,2491,191,562,156
1400000US36103159505,36103159505,"Census Tract 1595.05, Suffolk County, New York",2419,145,2030,204,389,185
1400000US36103159506,36103159506,"Census Tract 1595.06, Suffolk County, New York",2451,185,1845,201,606,188
1400000US36103159508,36103159508,"Census Tract 1595.08, Suffolk County, New York",2688,207,1706,236,982,260
1400000US36103159509,36103159509,"Census Tract 1595.09, Suffolk County, New York",1079,117,805,143,274,120
1400000US36103159510,36103159510,"Census Tract 1595.10, Suffolk County, New York",52,13,47,12,5,4
1400000US36103159511,36103159511,"Census Tract 1595.11, Suffolk County, New York",2105,144,1715,212,390,135
1400000US36103159512,36103159512,"Census Tract 1595.12, Suffolk County, New York",688,75,542,74,146,54
1400000US36103159601,36103159601,"Census Tract 1596.01, Suffolk County, New York",2250,165,2026,203,224,136
1400000US36103159602,36103159602,"Census Tract 1596.02, Suffolk County, New York",1475,78,1330,97,145,93
1400000US36103169701,36103169701,"Census Tract 1697.01, Suffolk County, New York",2689,221,2465,221,224,135
1400000US36103169703,36103169703,"Census Tract 1697.03, Suffolk County, New York",625,60,561,56,64,36
1400000US36103169704,36103169704,"Census Tract 1697.04, Suffolk County, New York",3429,222,2657,259,772,235
1400000US36103169800,36103169800,"Census Tract 1698, Suffolk County, New York",1933,119,1164,146,769,152
1400000US36103169901,36103169901,"Census Tract 1699.01, Suffolk County, New York",2464,169,1674,192,790,143
1400000US36103169902,36103169902,"Census Tract 1699.02, Suffolk County, New York",1806,251,1547,237,259,170
1400000US36103170001,36103170001,"Census Tract 1700.01, Suffolk County, New York",2222,243,1886,213,336,197
1400000US36103170002,36103170002,"Census Tract 1700.02, Suffolk County, New York",1656,131,1501,126,155,79
1400000US36103170101,36103170101,"Census Tract 1701.01, Suffolk County, New York",821,110,437,84,384,94
1400000US36103170201,36103170201,"Census Tract 1702.01, Suffolk County, New York",2579,194,2266,196,313,119
1400000US36103170202,36103170202,"Census Tract 1702.02, Suffolk County, New York",1901,159,1512,148,389,100
1400000US36103180300,36103180300,"Census Tract 1803, Suffolk County, New York",1125,152,954,186,171,79
1400000US36103190401,36103190401,"Census Tract 1904.01, Suffolk County, New York",2276,236,1842,240,434,201
1400000US36103190402,36103190402,"Census Tract 1904.02, Suffolk County, New York",830,91,678,81,152,51
1400000US36103190403,36103190403,"Census Tract 1904.03, Suffolk County, New York",1462,130,818,118,644,114
1400000US36103190502,36103190502,"Census Tract 1905.02, Suffolk County, New York",1044,113,786,89,258,61
1400000US36103190503,36103190503,"Census Tract 1905.03, Suffolk County, New York",1068,108,803,90,265,103
1400000US36103190504,36103190504,"Census Tract 1905.04, Suffolk County, New York",651,75,541,72,110,42
1400000US36103190601,36103190601,"Census Tract 1906.01, Suffolk County, New York",1726,144,1415,144,311,120
1400000US36103190603,36103190603,"Census Tract 1906.03, Suffolk County, New York",1673,131,1268,136,405,135
1400000US36103190604,36103190604,"Census Tract 1906.04, Suffolk County, New York",1626,159,1309,148,317,133
1400000US36103190704,36103190704,"Census Tract 1907.04, Suffolk County, New York",1263,153,1093,156,170,81
1400000US36103190705,36103190705,"Census Tract 1907.05, Suffolk County, New York",1590,171,1136,157,454,147
1400000US36103190706,36103190706,"Census Tract 1907.06, Suffolk County, New York",1840,199,1380,156,460,133
1400000US36103190707,36103190707,"Census Tract 1907.07, Suffolk County, New York",1999,183,1760,176,239,95
1400000US36103190708,36103190708,"Census Tract 1907.08, Suffolk County, New York",845,84,721,73,124,55
1400000US36103190800,36103190800,"Census Tract 1908, Suffolk County, New York",1346,125,1033,114,313,98
